Date & Time;City Hall - Durban;City Hall - Durban;Settlers;Settlers;Wentworth;Wentworth
;PM10;PM2.5;PM10;PM2.5;PM10;PM2.5
;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3
17/05/2020 09:00;26,6;12,4;53,1;20,2;79,7;22,3
17/05/2020 10:00;34,2;13,2;44,2;15,6;55,1;17,1
17/05/2020 11:00;29,2;12;47,4;15,9;44,9;15,2
17/05/2020 12:00;20,8;9,7;43,6;15,9;42,7;15,6
17/05/2020 13:00;21;8,9;36;13,3;34,1;12,9
17/05/2020 14:00;21,1;8,4;39,2;13;30,1;11,2
17/05/2020 15:00;22,1;8,4;28,1;10,6;30,8;10,8
17/05/2020 16:00;23,6;8,9;24,7;11,2;34,2;11,4
17/05/2020 17:00;31,6;11,8;36,2;16,8;47,4;18,1
17/05/2020 18:00;30,4;11,8;68,2;36;50,6;15,8
17/05/2020 19:00;36,5;19,2;65,1;34,8;60,5;27,5
17/05/2020 20:00;54,7;31,6;156,4;117,1;104,6;54
17/05/2020 21:00;74,2;49,4;155;110,1;108,8;63,3
17/05/2020 22:00;85,3;48,4;126,7;89,1;116,3;77,8
17/05/2020 23:00;66,6;37,6;87,7;61,3;107;72,2
18/05/2020 00:00;78;36,1;76,8;52,7;68,4;42,5
18/05/2020 01:00;102,7;34,8;88,9;62,4;62;36
18/05/2020 02:00;49,9;26,2;60;38,7;50,9;29,4
18/05/2020 03:00;56,2;24,4;48,6;30;57,2;33,9
18/05/2020 04:00;55,9;22,8;46,2;31,2;66,1;32,1
18/05/2020 05:00;45,4;20,4;50,2;31,8;57,2;23,4
18/05/2020 06:00;65,2;24,8;61,4;35;43,9;23,2
18/05/2020 07:00;79,7;25,7;56,7;30,3;43,6;23,9
18/05/2020 08:00;82,5;25;55,9;25,7;50,4;25,8
18/05/2020 09:00;91,6;25,9;69,6;28,4;76,5;29,3
18/05/2020 10:00;114,8;25,5;40,8;16,1;45,8;17,8
18/05/2020 11:00;25,5;11,3;31,2;13,2;29,5;13,1
18/05/2020 12:00;29,2;14,8;35,3;17,6;38,2;18,7
18/05/2020 13:00;30,3;17,2;41,2;20,3;43,4;21,5
18/05/2020 14:00;29,8;17,4;36,4;20,1;41,5;22,1
18/05/2020 15:00;27,3;14,4;38,2;21,3;33,2;18,3
18/05/2020 16:00;23,9;11,9;33,6;17,5;31,7;17,2
18/05/2020 17:00;32,8;14,2;44,3;25,1;39,9;21,6
18/05/2020 18:00;46,7;17,6;50,5;27,2;41,2;16,8
18/05/2020 19:00;41,1;19,4;90,3;53,8;75,8;41,3
18/05/2020 20:00;51,7;27,3;211,6;156,2;105,7;58,4
18/05/2020 21:00;142,9;56,4;190,5;138,5;113,3;71,2
18/05/2020 22:00;93,4;39,4;169,2;122,7;149,7;86
18/05/2020 23:00;66,7;33,9;128,8;92,5;82,4;48,1
19/05/2020 00:00;64,3;32,2;81,9;57,1;92,5;56,4
19/05/2020 01:00;34,5;22;61;42,5;70;37,7
19/05/2020 02:00;29;19,3;54,9;37,3;61,7;30,2
19/05/2020 03:00;28,4;18,6;48,5;32,7;55,1;28,5
19/05/2020 04:00;30,8;18,9;64,2;36;69,8;30,5
19/05/2020 05:00;31,6;20,4;81,1;38,5;84,1;31,7
19/05/2020 06:00;30,4;19;66,8;32,4;36;19,5
19/05/2020 07:00;30,5;18,9;99,3;39,1;87,1;31
19/05/2020 08:00;32,5;19;85,8;32,3;95,8;34,8
19/05/2020 09:00;37,3;20,2;74,5;29;81;28,4
19/05/2020 10:00;28,9;15,8;46,6;18,8;42,5;18,3
19/05/2020 11:00;32,1;16,9;46,6;19,6;43,2;19,1
19/05/2020 12:00;31,1;18,2;39,8;20,1;35,7;20
19/05/2020 13:00;34;20,5;42,4;22,9;38,5;22,1
19/05/2020 14:00;34,8;20,5;45,2;24,5;43,6;23,9
19/05/2020 15:00;35;19,6;40,8;22,5;43,3;22,9
19/05/2020 16:00;36,8;19,8;39,7;22,6;39;21,6
19/05/2020 17:00;37,8;20,6;43,3;25;42,3;23,6
19/05/2020 18:00;36,3;19,9;38,9;22,9;40,3;22,2
19/05/2020 19:00;42,4;21,4;37,2;20,9;48,9;22,2
19/05/2020 20:00;59,6;29,2;56,3;28,1;60,3;28,1
19/05/2020 21:00;52,6;31,2;59,4;32,9;57,8;32,1
19/05/2020 22:00;62,7;34,6;73,6;43,5;65,4;37,7
19/05/2020 23:00;63,8;42;104,2;70,1;115,5;66,7
20/05/2020 00:00;63,4;43,3;111;78,2;138,8;78,7
20/05/2020 01:00;59,6;41,8;104,5;71,3;110,1;72,7
20/05/2020 02:00;78,7;50,9;103,8;71,9;95,9;62,6
20/05/2020 03:00;86,9;48,2;74,1;52,5;81,8;51,7
20/05/2020 04:00;82,8;41,8;80,8;53,9;70,7;47,6
20/05/2020 05:00;74,1;39,8;76,2;54,1;73;47,3
20/05/2020 06:00;68,1;38,8;65,4;43,8;74,5;44,1
20/05/2020 07:00;82,6;37,9;66;42,7;71;42,3
20/05/2020 08:00;92,8;41,7;74,2;43;87;47,9
20/05/2020 09:00;70,1;32,9;84,6;39,6;81,1;40,2
20/05/2020 10:00;52,7;28,1;59,5;32,8;57,3;31,3
20/05/2020 11:00;46,8;27,3;49,3;27,6;47,2;28,4
20/05/2020 12:00;44,5;25,8;36,6;15,9;40,3;20,4
20/05/2020 13:00;32,7;16,9;39,6;17,1;41,6;17,8
20/05/2020 14:00;34,2;17,8;34,7;15,8;42,3;16,3
20/05/2020 15:00;27,1;11,7;30,6;15;33,9;14
20/05/2020 16:00;22,7;9;24,7;10,3;22,8;9,9
20/05/2020 17:00;21,3;8,9;27,3;11,2;22,2;9,6
20/05/2020 18:00;24,7;9,3;21,7;10,1;20,5;8,8
20/05/2020 19:00;41,3;13,2;32,1;12,5;41,5;11,3
20/05/2020 20:00;27,1;12;40,8;18,3;45,2;15,5
20/05/2020 21:00;31,1;15,3;47,8;23,1;50;22,3
20/05/2020 22:00;35,6;17;36,4;19,1;37,1;17,5
20/05/2020 23:00;28,5;15,5;39,1;21,9;37,9;20
21/05/2020 00:00;32,8;14,8;26;13,7;30,1;14
21/05/2020 01:00;43,5;17,9;31,8;14,8;36,8;15,4
21/05/2020 02:00;24,4;13,3;40;16,9;37,4;15,7
21/05/2020 03:00;25,3;12,2;32,1;14;31,6;13,8
21/05/2020 04:00;20;10,8;36,2;14,9;38,9;14,8
21/05/2020 05:00;20,5;12;36,5;16,2;38,3;15,6
21/05/2020 06:00;25,1;14,9;41;18,8;41,4;19,1
21/05/2020 07:00;29,6;18,3;40,1;20,3;47,4;21,4
21/05/2020 08:00;38,2;22,5;65,5;26,3;83,3;28,8
21/05/2020 09:00;38,1;20,3;60;26,1;61,6;27
21/05/2020 10:00;35,9;19,3;44,9;23,5;54,8;23,2
21/05/2020 11:00;34,1;17,1;40,7;21,6;46,1;21,6
21/05/2020 12:00;29,8;13,7;41,7;18,2;40,4;17,5
21/05/2020 13:00;28,8;11,4;40,5;14,2;34,4;12,7
21/05/2020 14:00;27,3;10,3;37,5;12,8;35,4;11,1
21/05/2020 15:00;27,8;10,4;30,8;10,6;29,7;10,3
21/05/2020 16:00;29,5;11,8;30,1;11,6;30,4;11,4
21/05/2020 17:00;26,3;10,5;27,5;10,9;30,6;11,1
21/05/2020 18:00;28,1;10,7;28;10,7;31;10,9
21/05/2020 19:00;30,9;12,9;28,8;12,1;38,7;13,1
21/05/2020 20:00;52,5;20,8;41,6;17,5;49,8;19,1
21/05/2020 21:00;29,8;15,3;42,1;20,4;42,5;20,1
21/05/2020 22:00;33,9;17,5;40,1;19,2;41,7;19,3
21/05/2020 23:00;41,1;20,9;53,5;28,4;67;30,2
22/05/2020 00:00;44;24,4;65,8;35,5;73,8;35,5
22/05/2020 01:00;47,7;28,3;79,4;40,6;81,5;43,9
22/05/2020 02:00;47,8;28,9;61,8;37,1;70,1;37,9
22/05/2020 03:00;48,7;28,9;63,6;34,8;62,5;36,8
22/05/2020 04:00;40,8;25,4;60,7;36,7;60,1;35,3
22/05/2020 05:00;37,6;22,7;55,9;35,1;67,1;33,1
22/05/2020 06:00;37,1;22,9;60,3;36,1;112,1;37,6
22/05/2020 07:00;57,5;28;81,1;42,2;83,8;33,7
22/05/2020 08:00;161,1;44,3;86,9;43,5;95,3;41,8
22/05/2020 09:00;64,5;25,3;57,1;26,1;58,2;25,7
22/05/2020 10:00;54,4;18,7;50;20,4;48,1;20,4
22/05/2020 11:00;40,4;16,3;41,6;17,7;43,8;17,8
22/05/2020 12:00;36,9;15,5;44,5;17,8;40,5;17,2
22/05/2020 13:00;36,8;15,2;48,5;18,4;41,2;17,3
22/05/2020 14:00;35,6;14,8;48,8;18,2;41,2;16,8
22/05/2020 15:00;32,5;14,5;49,6;18,5;40,6;16,8
22/05/2020 16:00;37,6;15,4;63,1;25,8;45,3;18,3
22/05/2020 17:00;35,8;15,2;51,8;23,5;46,1;19,5
22/05/2020 18:00;35,1;16;63,6;36,1;56;25,5
22/05/2020 19:00;41,9;22,8;90,5;55,6;59;27,1
22/05/2020 20:00;45;26,3;124,9;79,3;70,9;28,6
22/05/2020 21:00;56,5;34,7;125,7;80,5;70,4;33,9
22/05/2020 22:00;58,2;36,1;100,3;56,6;116;46,1
22/05/2020 23:00;49,9;29,3;122,8;68,2;142,2;55,9
23/05/2020 00:00;38,4;22,3;124,5;72,6;94,3;47,1
23/05/2020 01:00;42,2;23;78,9;45,6;80,5;40
23/05/2020 02:00;40,9;23,6;73,6;40,3;83,1;39,4
23/05/2020 03:00;43;25;74,5;39,5;71;37,9
23/05/2020 04:00;42,4;26,3;65,9;37,3;66,4;36,1
23/05/2020 05:00;45,5;30,1;66,7;38,9;71,3;38
23/05/2020 06:00;45,7;30,6;73,8;43,5;70,2;39
23/05/2020 07:00;49,4;31,6;72,4;44,9;85,5;41,9
23/05/2020 08:00;49,6;31,2;85,2;45,6;86;40,5
23/05/2020 09:00;56,2;34,2;101,9;44,8;119,3;46,8
23/05/2020 10:00;60,6;32,1;112,7;46,3;145,2;49,2
23/05/2020 11:00;73,5;34,2;139,5;51;122,8;45,8
23/05/2020 12:00;58,7;29,2;116,1;48,4;97,5;41,3
23/05/2020 13:00;51,8;27,6;77,1;32,3;71,6;34,4
23/05/2020 14:00;38,8;20;52;24,3;51,9;24,4
23/05/2020 15:00;36,9;17,9;54,8;29,6;45;21,9
23/05/2020 16:00;36,7;18,3;56;28,2;47,1;21,8
23/05/2020 17:00;47;20;56,4;26,5;54,2;24,3
23/05/2020 18:00;56;23,7;68,9;41,6;76,1;44,7
23/05/2020 19:00;48,2;28,4;100,6;63,2;70,3;44,7
23/05/2020 20:00;39,2;23,5;85,8;55,3;70,3;42,1
23/05/2020 21:00;40,2;24,8;73,4;47,4;48,6;25,9
23/05/2020 22:00;35,4;22,5;59,1;37,1;45,2;25,4
23/05/2020 23:00;31,8;20,5;50,1;33,3;43,3;25
24/05/2020 00:00;31,7;20,2;47,1;30,5;52,1;27,9
24/05/2020 01:00;32;21,4;46,9;31,1;61,7;33,6
24/05/2020 02:00;36;24,3;47,4;31,7;51,9;33,2
24/05/2020 03:00;40;27,9;51,2;34,7;59,1;37,5
24/05/2020 04:00;50,3;35,1;60;38,8;63,2;40,5
24/05/2020 05:00;52,2;35,9;66,6;43,2;69,5;42,5
24/05/2020 06:00;55;37,5;64,1;43,2;82,4;44,7
24/05/2020 07:00;51,7;35,8;69;44,4;83,4;45,8
24/05/2020 08:00;49,7;31,9;64,8;39,9;93,6;46,8
24/05/2020 09:00;64,4;35,1;76,6;39,2;93,3;43,2
24/05/2020 10:00;63,1;33;98,2;38,8;92,8;39,3
24/05/2020 11:00;46,5;26,4;71,2;35,5;65;34
24/05/2020 12:00;<Samp;<Samp;93,7;36;49,2;27,7
24/05/2020 13:00;NoData;NoData;46,8;24;47,6;27,1
24/05/2020 14:00;NoData;NoData;50;25,3;47,1;25,6
24/05/2020 15:00;NoData;NoData;48,6;26,3;45,4;27
24/05/2020 16:00;NoData;NoData;47,7;27;58,9;28,3
24/05/2020 17:00;NoData;NoData;57,2;30,9;59,9;29,6
24/05/2020 18:00;NoData;NoData;50;26,2;46,8;24,6
24/05/2020 19:00;<Samp;<Samp;43,3;20,9;41,4;20,1
24/05/2020 20:00;60,2;30,7;44,2;23,7;52,2;26,2
24/05/2020 21:00;76,1;44,9;71,7;36,5;78,9;40,3
24/05/2020 22:00;63,7;43,9;96,1;55,4;111,9;59,9
24/05/2020 23:00;83,2;59,3;116,7;83,2;111,1;71,5
25/05/2020 00:00;84,9;58,1;101,9;73,4;85,1;57,6
25/05/2020 01:00;62,3;45,5;97,1;71,7;91,1;56,6
25/05/2020 02:00;59,9;42,1;99,9;69,8;80,7;50,8
25/05/2020 03:00;64,7;37,4;89,6;60,2;70,6;42,5
25/05/2020 04:00;116;48,1;66,8;46,5;60,6;39,7
25/05/2020 05:00;65,8;36,7;85,5;58,3;62,5;38
25/05/2020 06:00;88,6;42,7;72,3;49,4;78,1;45,4
25/05/2020 07:00;92,4;42,5;97,4;59;88,3;50,8
25/05/2020 08:00;50;32,3;86,8;52,1;101,4;40,9
25/05/2020 09:00;62;35,9;110,8;43,4;150,4;50,3
25/05/2020 10:00;68,5;35,9;108,1;43,7;121,4;45,8
25/05/2020 11:00;75;35,9;137,9;54;134,3;43,5
25/05/2020 12:00;59,3;32,4;104,4;43,5;84,1;40,6
25/05/2020 13:00;48,4;27,1;94,9;41,3;72;37,9
25/05/2020 14:00;39,8;24,8;64,1;36,6;59,9;33,7
25/05/2020 15:00;46,7;28,4;61,1;33,8;58,1;33,1
25/05/2020 16:00;36,9;23,2;61,3;30,7;68,2;30,7
25/05/2020 17:00;53,1;32,4;61,6;32,8;64,1;31,6
25/05/2020 18:00;59,1;39,5;105,1;56,6;102,1;50,1
25/05/2020 19:00;60,5;41,4;74,8;45,9;81;46,7
25/05/2020 20:00;86,5;58,2;115,8;63;162,3;69,1
25/05/2020 21:00;109,3;75,6;144,1;89,1;167,5;97,3
25/05/2020 22:00;78,9;53,6;117;83;130,8;81,9
25/05/2020 23:00;65,5;42,7;108,8;66;127,5;69,1
26/05/2020 00:00;107,3;47,5;91,4;49,3;78,9;37,6
26/05/2020 01:00;60,4;23;59,1;22,8;62,9;23,3
26/05/2020 02:00;58;20,1;54,2;21;57,1;20,6
26/05/2020 03:00;49,5;18,4;53,5;20,6;50,8;19,8
26/05/2020 04:00;46,2;17,6;47,1;18,5;46,4;17,7
26/05/2020 05:00;45;16,1;41,5;16,5;44,1;16,7
26/05/2020 06:00;44,3;15,3;42;16,3;45,1;16,9
26/05/2020 07:00;41,8;15,2;51,9;19;49,4;18,1
26/05/2020 08:00;45,5;15,3;55,5;17,2;51,7;16,4
26/05/2020 09:00;44,4;12,8;55,2;14;53,6;13,1
26/05/2020 10:00;34,6;13;52,1;17,6;47,8;16
26/05/2020 11:00;30,8;10,5;46;13;44,4;12,8
26/05/2020 12:00;32,6;8,9;43,1;11;54,9;10,9
26/05/2020 13:00;32,6;9,2;44,8;11,6;58,6;11,6
26/05/2020 14:00;31,2;9,3;46,3;12,7;46,5;12,3
26/05/2020 15:00;35;11;44,5;13,5;47,9;12,9
26/05/2020 16:00;34,9;10,2;46,2;16,3;46,6;14,4
26/05/2020 17:00;55,9;23,6;46,7;22,2;59;25,9
26/05/2020 18:00;43,2;21;38,7;22,1;42,9;23,2
26/05/2020 19:00;28,3;11;27,7;14,5;28,8;14,7
26/05/2020 20:00;19,3;9,6;27,7;14,6;32,1;15,4
26/05/2020 21:00;20,8;11,3;33,4;17,7;50,9;20,2
26/05/2020 22:00;26,9;14,9;28,9;15,6;41,5;19,7
26/05/2020 23:00;26,9;15,8;29,4;16,9;40,2;20,6
27/05/2020 00:00;25,9;14,3;27,6;16,1;43,4;23,6
27/05/2020 01:00;24,8;13,7;29,6;17,1;35,2;18,9
27/05/2020 02:00;33,7;15,8;30,8;16,3;35,3;17,6
27/05/2020 03:00;23,2;12,4;29,3;15,6;29;14
27/05/2020 04:00;22,2;10,4;25,5;13;26,7;11,9
27/05/2020 05:00;16,5;7,8;23,6;11,8;28,1;11,6
27/05/2020 06:00;17;7,4;23,3;10,9;26,9;11,6
27/05/2020 07:00;20;7,3;24,8;11,6;29,3;10,4
27/05/2020 08:00;21,2;6,7;29,2;11,4;26,8;8,5
27/05/2020 09:00;22,7;5,2;29,5;9,2;29,3;8
27/05/2020 10:00;21,1;4,6;17,9;4,4;23,2;3,8
27/05/2020 11:00;15,8;4,2;18,8;5,3;27,8;5,3
27/05/2020 12:00;14,4;4,7;22,5;6;26;5,8
27/05/2020 13:00;15,6;6,1;26,5;7,8;28;7,3
27/05/2020 14:00;18,4;6,7;25,4;8;24;7,6
27/05/2020 15:00;18;7,3;24,8;8,5;22;8,2
27/05/2020 16:00;18,9;8,2;30,6;11,1;26,6;10,1
27/05/2020 17:00;21,6;9,3;33,9;12;30,4;11,8
27/05/2020 18:00;44,1;20,2;60;33,5;66,3;23,8
27/05/2020 19:00;77,4;40,7;132,4;92,4;101,4;49,8
27/05/2020 20:00;62,5;40,9;116,1;82,2;100,2;59,6
27/05/2020 21:00;64,3;39,3;95,7;69,2;92,8;56,9
27/05/2020 22:00;46,8;29,4;65,1;45,1;71,5;40,4
27/05/2020 23:00;40,3;23,4;54,8;37,9;47,1;26,6
28/05/2020 00:00;31;18;41,8;27,2;44,2;24,3
28/05/2020 01:00;27,1;15,2;39,2;25,3;50,9;24,2
28/05/2020 02:00;28,1;15,5;37,3;22,8;47,1;20,7
28/05/2020 03:00;27,5;15,6;37,4;21,6;38,9;19,7
28/05/2020 04:00;26,1;15,8;34,3;19,9;38,2;19,9
28/05/2020 05:00;30,2;16,2;35,9;23,1;51,6;22,4
28/05/2020 06:00;31,7;16,7;44,8;26;66,9;23,6
28/05/2020 07:00;32,5;17,9;49,4;26,8;66,9;25,8
28/05/2020 08:00;43,3;21,1;52,9;25;79,8;31
28/05/2020 09:00;45,1;19,9;49,8;21,3;57,7;24,7
28/05/2020 10:00;60;22,9;64,6;22,4;93,4;27,8
28/05/2020 11:00;46,4;18,2;67,4;22,6;59,6;21,6
28/05/2020 12:00;40,3;16;55,9;19,3;58,6;20,1
28/05/2020 13:00;40,1;16;71,5;23,4;53;19,4
28/05/2020 14:00;39,1;17,3;82,6;25,9;49,7;19,2
28/05/2020 15:00;41;17,3;85,5;27,6;50,9;22,2
28/05/2020 16:00;42;16,8;68,2;24,4;61,2;21,4
28/05/2020 17:00;43,5;17,1;86,5;31,8;85;24,5
28/05/2020 18:00;41,8;19,3;106,1;54,5;108,8;48,4
28/05/2020 19:00;65,9;36,1;133,5;75,2;133,8;61,2
28/05/2020 20:00;116,8;76,3;221,7;152,7;171,7;96,8
28/05/2020 21:00;122,4;83,6;195,2;126,7;155,4;89,7
28/05/2020 22:00;82;51,4;149,3;92,5;150,3;73,9
28/05/2020 23:00;60,9;37,6;106,8;67,7;97;49
29/05/2020 00:00;105,9;44,6;89,5;58,5;76,2;39,4
29/05/2020 01:00;47,1;25,6;67,5;42,4;60,1;31,4
29/05/2020 02:00;41,8;23,1;56,2;34,9;52,2;28,1
29/05/2020 03:00;44,5;22,8;56,1;35,9;56,9;29,7
29/05/2020 04:00;69,8;27,6;58,1;36,7;66,7;31,7
29/05/2020 05:00;65;27,1;54,5;33,4;52,8;28,7
29/05/2020 06:00;45,4;20,1;57,5;34,1;60,2;29,1
29/05/2020 07:00;48,1;20,6;67;36,4;69,3;29,5
29/05/2020 08:00;40,8;18,1;94,3;37,7;73,6;26,4
29/05/2020 09:00;44,1;20;72,1;27,2;99,7;29,9
29/05/2020 10:00;51,9;24,8;92,6;32,5;67,2;21,9
29/05/2020 11:00;55,2;26,4;86,6;32,6;95,9;28,4
29/05/2020 12:00;57,1;27;74,1;28,3;136,3;35,2
29/05/2020 13:00;64,3;25,9;109,1;34,1;90,4;28,2
29/05/2020 14:00;63,3;25,8;83,7;27,6;56,3;21,6
29/05/2020 15:00;53;23,1;41,2;17,7;35,6;16,2
29/05/2020 16:00;45,4;19,9;59,3;20,5;57,6;17,4
29/05/2020 17:00;29,6;11;33,3;11,3;59,3;11,5
29/05/2020 18:00;25,2;9,1;25,1;9,5;28,5;9,6
29/05/2020 19:00;22,4;7,9;25,6;8,7;25,3;8,8
29/05/2020 20:00;16,2;6,3;19,1;7,6;18,2;7,5
29/05/2020 21:00;14,5;6,2;18,3;7,4;18,1;6,9
29/05/2020 22:00;17,4;7;22,6;10,9;22,8;11,1
29/05/2020 23:00;25,1;9,6;29;14,6;28,4;14,3
30/05/2020 00:00;19,9;9,2;26,2;13,2;32,4;14,9
30/05/2020 01:00;18,5;8,9;24,1;12,5;33,5;16,2
30/05/2020 02:00;20,8;9,4;21,4;11,1;26,4;13,6
30/05/2020 03:00;31;13,1;28;15,5;29;14,8
30/05/2020 04:00;27,2;12,1;28,3;15,2;38;18,9
30/05/2020 05:00;19,8;9,8;25,7;13,8;43,5;22,5
30/05/2020 06:00;22,7;10,9;26,5;14,5;33,3;16,1
30/05/2020 07:00;35,4;16,5;24,4;12,8;33,9;15,9
30/05/2020 08:00;51,6;19,3;28,9;15,2;55,4;25,4
30/05/2020 09:00;31,2;12;32,4;13,7;40,9;17,4
30/05/2020 10:00;25,8;8,9;37,9;11,2;32,2;10,9
30/05/2020 11:00;26,5;9,4;24,2;7,7;26,9;8,3
30/05/2020 12:00;20,7;8,3;27,1;8,5;23,3;7,6
30/05/2020 13:00;19,1;7,6;25,3;8,5;21,2;8,2
30/05/2020 14:00;17,4;7;25,7;8,6;20,6;7,4
30/05/2020 15:00;17,2;7;28,5;10;21,5;8
30/05/2020 16:00;16,3;7,1;38,7;14,7;25,7;10,1
30/05/2020 17:00;17,7;6,7;38,8;14,1;30,3;12,7
30/05/2020 18:00;19,2;9,1;42,3;17,9;33,4;14,2
30/05/2020 19:00;24,9;13,6;44,4;22,8;45,5;24,7
30/05/2020 20:00;25,5;13,7;55,7;29,8;73,6;41,9
30/05/2020 21:00;31,9;17,7;54,2;31,2;99,7;54,6
30/05/2020 22:00;33,1;20,2;47,2;29,6;180,5;98,8
30/05/2020 23:00;27,5;16,1;58,3;32,7;91,3;52,2
31/05/2020 00:00;38,1;23,8;59,6;36,9;78,2;36,6
31/05/2020 01:00;40,4;26,1;54,8;33,7;52,3;23,4
31/05/2020 02:00;37,6;20;56,3;34,3;33;17,8
31/05/2020 03:00;46,6;22,3;41,3;27,3;43,2;20,6
31/05/2020 04:00;45,9;19,9;51,4;29,8;40,6;20,3
31/05/2020 05:00;40,5;17,8;49,5;30,1;37,7;21,4
31/05/2020 06:00;29,3;16,1;46,6;27,8;84,2;31,6
31/05/2020 07:00;26,2;15,6;45,7;26,3;57,2;25,8
31/05/2020 08:00;25,7;15,5;54,1;27,6;67,4;28,2
31/05/2020 09:00;26;14,1;51,5;24,5;63,1;26,3
31/05/2020 10:00;27,8;12,9;51;19,3;50,1;18
31/05/2020 11:00;25,8;12;49,1;18;36;15,9
31/05/2020 12:00;24,2;12,3;40;16,9;43,5;17,5
31/05/2020 13:00;23,7;11,2;41,9;17,4;42,7;17,1
31/05/2020 14:00;22,9;9,5;51,3;17,9;27,4;11,8
31/05/2020 15:00;23,3;10,1;33,6;13,6;24,8;11,3
31/05/2020 16:00;24,2;10,8;29,2;13,6;33,2;13,3
31/05/2020 17:00;40,3;16,2;38,2;17,9;44,1;16,7
31/05/2020 18:00;28,1;14,1;57,7;22,7;57,5;21,7
31/05/2020 19:00;25;14,2;71,7;38,9;99,1;51,7
31/05/2020 20:00;29,8;17,3;86,6;54,8;102,8;59
31/05/2020 21:00;47,8;29,8;117;80,3;104,9;60,9
31/05/2020 22:00;67,2;45,9;133,1;94,7;102,8;64
31/05/2020 23:00;101,8;56;123,8;86,3;160,2;110,2
01/06/2020 00:00;125,8;59,1;116,8;82,6;155,3;106,2
01/06/2020 01:00;114,9;53,1;85;60,5;155,4;84,5
01/06/2020 02:00;94,9;49,8;61,1;41,7;92,1;58,7
01/06/2020 03:00;70,5;40,4;50,3;34,5;84,5;51,3
01/06/2020 04:00;58;37,3;47,1;30,3;70,3;44,4
01/06/2020 05:00;47,4;30,6;49,9;33,7;76,5;47
01/06/2020 06:00;71;35,7;63;41;79,1;45,7
01/06/2020 07:00;51,8;25,8;67,5;41,7;62,1;36,8
01/06/2020 08:00;84,2;28,8;68,7;37,6;94,8;53,5
01/06/2020 09:00;68,8;25,8;85,2;41,6;131,8;66,1
01/06/2020 10:00;48;19;139,3;57,2;167,6;81,5
01/06/2020 11:00;59,3;20,8;137;60,3;98,8;40,9
01/06/2020 12:00;45;18,5;149,5;47,4;66,3;24,1
01/06/2020 13:00;47,3;24,5;131,9;39,7;54,1;22,2
01/06/2020 14:00;41,9;21,1;150,9;48,6;57,8;27
01/06/2020 15:00;33,5;15,7;71,5;30,1;54,4;24,7
01/06/2020 16:00;38,2;18,8;51,1;20,8;53,5;20,6
01/06/2020 17:00;56,2;22,4;56,2;23,6;61,6;23,9
01/06/2020 18:00;76,5;27;50,8;25,5;53,9;24,5
01/06/2020 19:00;73,1;28,7;77,8;37,5;146,2;57,4
01/06/2020 20:00;63,8;31,5;133,6;67,6;189,3;87,2
01/06/2020 21:00;181,1;61;172,9;94,9;138,4;82
01/06/2020 22:00;218,8;87,4;132,1;88,2;141,7;85,3
01/06/2020 23:00;198,9;84,2;121,1;81,5;121,6;68,3
02/06/2020 00:00;167,6;76,9;109;72,6;106,6;58,8
02/06/2020 01:00;176,1;74,8;90,3;60,2;85;47
02/06/2020 02:00;218,8;74,2;78,4;50,4;75,1;37,7
02/06/2020 03:00;262,8;69,3;112,2;68,1;94,8;44,3
02/06/2020 04:00;114,7;42;87,3;54;69,7;34,3
02/06/2020 05:00;123,6;43,5;58,4;35,8;74,6;34,9
02/06/2020 06:00;75,6;30,2;68,3;38,2;62,4;29,7
02/06/2020 07:00;108,2;38,8;101,1;52,3;80,7;36,2
02/06/2020 08:00;47,6;21,3;112,5;47,3;131,9;41,2
02/06/2020 09:00;40,1;17,8;143,3;42,2;130,1;35,3
02/06/2020 10:00;67,5;25,2;100,4;30,8;108,9;33,2
02/06/2020 11:00;48,3;22,4;70,5;26,9;72;28,9
02/06/2020 12:00;42,5;20,1;76,1;31;52,1;25,8
02/06/2020 13:00;36,3;16,6;50,2;21,5;41,4;20,4
02/06/2020 14:00;38,3;19,9;48,9;24,9;53,4;23,2
02/06/2020 15:00;34,8;18,1;39,6;20,2;45,8;21,5
02/06/2020 16:00;53;23,4;57,8;25,1;59;24,9
02/06/2020 17:00;41,7;20,4;68,3;34,6;61,9;27
02/06/2020 18:00;48,6;22;48,8;25;43,9;21,1
02/06/2020 19:00;52;27,3;108;61,4;70,9;30,4
02/06/2020 20:00;57,2;31,6;181,4;120,8;158,4;69,4
02/06/2020 21:00;69,3;45,1;183,7;128,1;171,5;80,5
02/06/2020 22:00;143,1;72,3;167,3;119,5;178,4;108,1
02/06/2020 23:00;162,2;81,9;143,7;102,8;156,3;105,2
03/06/2020 00:00;141,3;79;127;88,8;135,2;87
03/06/2020 01:00;192;79,4;106,7;74,2;129,8;79,6
03/06/2020 02:00;182,8;73,8;85,9;60,7;121,1;68,4
03/06/2020 03:00;158,3;68,3;79,7;55,3;99,9;56,3
03/06/2020 04:00;175,7;67;104;70,7;81,2;41
03/06/2020 05:00;72,5;38,9;175,4;112;137,8;48,9
03/06/2020 06:00;162,7;58,6;181,2;107,3;93,7;38,5
03/06/2020 07:00;153,1;56,5;165,1;87,6;105,1;38,5
03/06/2020 08:00;150,2;56,8;138,3;58,5;137,5;50,9
03/06/2020 09:00;152,3;55,5;152;58,2;129,9;43,1
